Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_43/900,False,01,358,10.860777,11.320955,10.991371,12.920041,13.309208,13.031382
CASE_43/900,False,01,219,12.920041,13.309208,13.030013,10.860777,11.320955,10.992487
CASE_43/900,False,01,226,15.247663,15.578793,15.340959,9.250855,9.787027,9.404545
CASE_43/900,False,01,358,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_43/900,False,01,1049,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_43/900,False,01,1068,9.786478,9.250819,9.403531,15.578449,15.247641,15.342486
CASE_43/900,False,01,356,11.320481,10.860746,10.991112,13.308804,12.920015,13.031383
CASE_43/900,False,01,220,13.308804,12.920015,13.029794,11.320481,10.860746,10.992488
CASE_43/900,False,01,221,15.578449,15.247641,15.340773,9.786478,9.250819,9.404545
CASE_43/900,False,01,351,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_44/900,False,01,1022,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_44/900,False,01,1060,9.276493,9.780638,9.413134,15.19625,15.509145,15.281577
CASE_44/900,False,01,374,10.872398,11.305601,10.989214,12.903486,13.270551,13.003443
CASE_44/900,False,01,223,12.903486,13.270551,13.002067,10.872398,11.305601,10.990341
CASE_44/900,False,01,227,15.19625,15.509145,15.280046,9.276493,9.780638,9.413865
CASE_44/900,False,01,372,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_44/900,False,01,1038,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_44/900,False,01,1059,9.780106,9.276474,9.412849,15.50881,15.196239,15.281577
CASE_44/900,False,01,370,11.30514,10.872383,10.98897,13.270159,12.903473,13.003443
CASE_44/900,False,01,227,13.270159,12.903473,13.00186,11.305141,10.872383,10.990341
CASE_44/900,False,01,226,15.50881,15.196239,15.27987,9.780106,9.276475,9.413865
CASE_44/900,False,01,366,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_45/900,False,01,1022,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_45/900,False,01,1060,9.303521,9.775636,9.423868,15.14556,15.440064,15.221318
CASE_45/900,False,01,374,10.884963,11.291146,10.988002,12.887718,13.232567,12.976244
CASE_45/900,False,01,223,12.887717,13.232567,12.974862,10.884963,11.291146,10.989141
CASE_45/900,False,01,227,15.14556,15.440063,15.219782,9.303521,9.775636,9.424619
CASE_45/900,False,01,372,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_45/900,False,01,1038,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_45/900,False,01,1059,9.775121,9.303521,9.423601,15.439738,15.14556,15.221318
CASE_45/900,False,01,370,11.2907,10.884963,10.987773,13.232186,12.887718,12.976245
CASE_45/900,False,01,227,13.232186,12.887717,12.974668,11.2907,10.884963,10.989141
CASE_45/900,False,01,226,15.439737,15.14556,15.219617,9.775122,9.303521,9.42462
CASE_45/900,False,01,366,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_46/900,False,01,1022,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_46/900,False,01,1060,9.331929,9.772024,9.436031,15.095601,15.371556,15.161716
CASE_46/900,False,01,374,10.898468,11.277595,10.987737,12.872737,13.195262,12.949792
CASE_46/900,False,01,223,12.872737,13.195262,12.948403,10.898468,11.277595,10.988887
CASE_46/900,False,01,227,15.095601,15.371556,15.160177,9.331929,9.772024,9.436802
CASE_46/900,False,01,372,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_46/900,False,01,1038,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_46/900,False,01,1059,9.771526,9.331947,9.435782,15.37124,15.095612,15.161716
CASE_46/900,False,01,370,11.277164,10.898483,10.987524,13.194893,12.87275,12.949792
CASE_46/900,False,01,227,13.194893,12.87275,12.948222,11.277164,10.898483,10.988887
CASE_46/900,False,01,226,15.37124,15.095612,15.160022,9.771526,9.331947,9.436803
CASE_46/900,False,01,366,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_47/900,False,01,970,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_47/900,False,01,999,9.361703,9.769803,9.449617,15.04638,15.303631,15.102779
CASE_47/900,False,01,353,10.912908,11.264951,10.988419,12.858549,13.158641,12.92409
CASE_47/900,False,01,226,12.858549,13.158641,12.922695,10.912909,11.264952,10.98958
CASE_47/900,False,01,229,15.04638,15.303631,15.101236,9.361703,9.769803,9.450409
CASE_47/900,False,01,354,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_47/900,False,01,980,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_47/900,False,01,994,9.769322,9.361739,9.449386,15.303324,15.046403,15.10278
CASE_47/900,False,01,353,11.264534,10.912939,10.98822,13.158284,12.858575,12.924091
CASE_47/900,False,01,227,13.158284,12.858575,12.922526,11.264535,10.912939,10.98958
CASE_47/900,False,01,225,15.303324,15.046402,15.101092,9.769322,9.361739,9.450409
CASE_47/900,False,01,347,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_48/900,False,01,970,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_48/900,False,01,999,9.392831,9.768973,9.464621,14.997905,15.236296,15.044516
CASE_48/900,False,01,353,10.928282,11.253218,10.990047,12.845154,13.122711,12.899144
CASE_48/900,False,01,225,12.845154,13.122711,12.897742,10.928282,11.253218,10.991218
CASE_48/900,False,01,227,14.997904,15.236295,15.042969,9.392831,9.768973,9.465433
CASE_48/900,False,01,354,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_48/900,False,01,980,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_48/900,False,01,994,9.768509,9.392885,9.464409,15.235998,14.997938,15.044516
CASE_48/900,False,01,353,11.252815,10.928328,10.989863,13.122366,12.845193,12.899144
CASE_48/900,False,01,220,13.122366,12.845193,12.897586,11.252815,10.928328,10.991219
CASE_48/900,False,01,228,15.235998,14.997938,15.042835,9.76851,9.392885,9.465433
CASE_48/900,False,01,347,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_49/900,False,01,970,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_49/900,False,01,999,9.425299,9.769536,9.481036,14.950181,15.169558,14.986934
CASE_49/900,False,01,353,10.944584,11.242397,10.99262,12.832556,13.087477,12.874956
CASE_49/900,False,01,225,12.832556,13.087477,12.873549,10.944584,11.242397,10.993803
CASE_49/900,False,01,227,14.950181,15.169558,14.985383,9.425299,9.769536,9.481867
CASE_49/900,False,01,354,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_49/900,False,01,980,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_49/900,False,01,994,9.769089,9.42537,9.480841,15.16927,14.950226,14.986934
CASE_49/900,False,01,353,11.242009,10.944645,10.992452,13.087143,12.832608,12.874957
CASE_49/900,False,01,220,13.087143,12.832608,12.873406,11.242009,10.944646,10.993803
CASE_49/900,False,01,228,15.16927,14.950226,14.98526,9.769089,9.42537,9.481868
CASE_49/900,False,01,347,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_50/900,False,01,948,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_50/900,False,01,967,8.975845,9.621505,9.182569,15.830447,16.205265,15.950105
CASE_50/900,False,01,406,10.213753,10.78556,10.39589,13.760065,14.189677,13.897211
CASE_50/900,False,01,239,11.856585,12.352577,12.013842,11.856585,12.352578,12.015074
CASE_50/900,False,01,198,13.760065,14.189677,13.895796,10.213753,10.78556,10.396848
CASE_50/900,False,01,235,15.830447,16.205265,15.948569,8.975845,9.621505,9.183126
CASE_50/900,False,01,400,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
CASE_50/900,False,01,958,9.017182,8.325388,8.547563,18.340269,18.010219,18.115798
CASE_50/900,False,01,972,9.620895,8.975752,9.182204,16.204903,15.830394,15.950105
CASE_50/900,False,01,406,10.785016,10.213671,10.395567,14.189264,13.760004,13.897211
CASE_50/900,False,01,235,12.352102,11.856514,12.013562,12.352102,11.856514,12.015074
CASE_50/900,False,01,205,14.189263,13.760004,13.895555,10.785016,10.213671,10.396848
CASE_50/900,False,01,241,16.204903,15.830394,15.948358,9.620895,8.975752,9.183126
CASE_50/900,False,01,403,18.34027,18.010219,18.113993,9.017182,8.325388,8.547986
CASE_51/900,False,01,1037,8.332677,8.991166,8.537405,17.918958,18.23449,18.016695
CASE_51/900,False,01,1066,8.997038,9.610112,9.186973,15.770767,16.12838,15.881428
CASE_51/900,False,01,433,10.228961,10.772149,10.396414,13.730143,14.139462,13.856766
CASE_51/900,False,01,244,11.852778,12.324606,11.997589,11.852779,12.324606,11.99883
CASE_51/900,False,01,202,13.730143,14.139462,13.855346,10.228961,10.77215,10.397386
CASE_51/900,False,01,241,15.770766,16.12838,15.879888,8.997038,9.610112,9.187552
CASE_51/900,False,01,426,17.918959,18.23449,18.015073,8.332677,8.991166,8.537468
CASE_51/900,False,01,1049,8.990532,8.332597,8.537032,18.234177,17.91892,18.016695
CASE_51/900,False,01,1068,9.609519,8.996963,9.186626,16.128026,15.770724,15.881429
CASE_51/900,False,01,430,10.77162,10.228895,10.396107,14.139059,13.730095,13.856766
CASE_51/900,False,01,242,12.324143,11.852722,11.997323,12.324144,11.852722,11.99883
CASE_51/900,False,01,211,14.139059,13.730094,13.855116,10.77162,10.228895,10.397386
CASE_51/900,False,01,248,16.128026,15.770724,15.879688,9.609519,8.996963,9.187553
CASE_51/900,False,01,428,18.234178,17.918921,18.014896,8.990532,8.332596,8.537469
CASE_52/900,False,01,1037,8.342257,8.96665,8.529187,17.828305,18.128872,17.918161
CASE_52/900,False,01,1066,9.019783,9.600211,9.192946,15.711778,16.052025,15.813366
CASE_52/900,False,01,433,10.245232,10.759755,10.398007,13.700967,14.089856,13.817006
CASE_52/900,False,01,244,11.849815,12.297385,11.982149,11.849815,12.297385,11.983398
CASE_52/900,False,01,202,13.700968,14.089857,13.815582,10.245231,10.759755,10.398993
CASE_52/900,False,01,241,15.711778,16.052025,15.811823,9.019783,9.600211,9.193548
CASE_52/900,False,01,426,17.828306,18.128873,17.916536,8.342257,8.96665,8.529283
CASE_52/900,False,01,1049,8.966033,8.342197,8.528833,18.128567,17.828277,17.918161
CASE_52/900,False,01,1068,9.599634,9.019727,9.192618,16.05168,15.711746,15.813367
CASE_52/900,False,01,430,10.759241,10.245182,10.397717,14.089464,13.70093,13.817006
CASE_52/900,False,01,242,12.296934,11.849772,11.981897,12.296934,11.849772,11.983398
CASE_52/900,False,01,211,14.089464,13.700931,13.815363,10.75924,10.245182,10.398993
CASE_52/900,False,01,248,16.05168,15.711745,15.811632,9.599634,9.019727,9.193549
CASE_52/900,False,01,428,18.128568,17.828277,17.916367,8.966033,8.342197,8.529284
CASE_53/900,False,01,1037,8.354221,8.944304,8.523308,17.738316,18.023746,17.820204
CASE_53/900,False,01,1066,9.044068,9.591805,9.200486,15.653489,15.97621,15.745927
CASE_53/900,False,01,433,10.262559,10.74838,10.400668,13.672542,14.040867,13.777939
CASE_53/900,False,01,244,11.847694,12.270917,11.967524,11.847694,12.270918,11.968782
CASE_53/900,False,01,202,13.672541,14.040867,13.776508,10.262559,10.74838,10.401668
CASE_53/900,False,01,241,15.653489,15.97621,15.74438,9.044068,9.591805,9.201111
CASE_53/900,False,01,426,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_53/900,False,01,1049,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_53/900,False,01,1068,9.591245,9.044031,9.200176,15.975874,15.653468,15.745928
CASE_53/900,False,01,430,10.74788,10.262526,10.400394,14.040485,13.672517,13.777939
CASE_53/900,False,01,242,12.27048,11.847666,11.967286,12.27048,11.847666,11.968783
CASE_53/900,False,01,211,14.040485,13.672517,13.776301,10.747881,10.262526,10.401668
CASE_53/900,False,01,248,15.975874,15.653468,15.744199,9.591245,9.044031,9.201111
CASE_53/900,False,01,428,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_54/900,False,01,1022,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_54/900,False,01,1060,9.06988,9.584899,9.209587,15.59591,15.900942,15.679121
CASE_54/900,False,01,456,10.280937,10.738027,10.404396,13.644871,13.992501,13.739569
CASE_54/900,False,01,248,11.846417,12.24521,11.953718,11.846417,12.24521,11.954985
CASE_54/900,False,01,206,13.644871,13.992501,13.738133,10.280937,10.738027,10.40541
CASE_54/900,False,01,249,15.59591,15.900942,15.677569,9.06988,9.584899,9.210235
CASE_54/900,False,01,449,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_54/900,False,01,1038,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_54/900,False,01,1059,9.584356,9.069861,9.209296,15.900615,15.595899,15.679121
CASE_54/900,False,01,456,10.737543,10.280921,10.404138,13.992129,13.644859,13.739569
CASE_54/900,False,01,244,12.244785,11.846403,11.953494,12.244785,11.846403,11.954985
CASE_54/900,False,01,218,13.992129,13.644859,13.737937,10.737543,10.280921,10.40541
CASE_54/900,False,01,250,15.900615,15.595899,15.677398,9.584356,9.069861,9.210235
CASE_54/900,False,01,450,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_55/900,False,01,1022,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_55/900,False,01,1060,9.097207,9.579496,9.220247,15.539046,15.826229,15.612952
CASE_55/900,False,01,413,10.300362,10.728701,10.40919,13.61796,13.944762,13.701902
CASE_55/900,False,01,248,11.845985,12.220266,11.940734,11.845985,12.220266,11.942009
CASE_55/900,False,01,206,13.617961,13.944763,13.700461,10.300362,10.728701,10.410218
CASE_55/900,False,01,249,15.539046,15.826229,15.611397,9.097207,9.579496,9.220917
CASE_55/900,False,01,407,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_55/900,False,01,1038,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_55/900,False,01,1059,9.57897,9.097207,9.219974,15.825911,15.539046,15.612952
CASE_55/900,False,01,410,10.728232,10.300362,10.408949,13.944402,13.61796,13.701902
CASE_55/900,False,01,244,12.219854,11.845984,11.940523,12.219855,11.845985,11.942009
CASE_55/900,False,01,218,13.944402,13.617961,13.700277,10.728231,10.300362,10.410218
CASE_55/900,False,01,250,15.82591,15.539046,15.611236,9.57897,9.097207,9.220917
CASE_55/900,False,01,405,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_56/900,False,01,1022,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_56/900,False,01,1060,9.126035,9.575598,9.232459,15.482906,15.752078,15.547431
CASE_56/900,False,01,413,10.320827,10.720403,10.415049,13.591814,13.89766,13.664945
CASE_56/900,False,01,248,11.846396,12.196092,11.928574,11.846396,12.196092,11.929857
CASE_56/900,False,01,206,13.591814,13.89766,13.663498,10.320827,10.720403,10.416091
CASE_56/900,False,01,249,15.482906,15.752077,15.545873,9.126035,9.575598,9.233151
CASE_56/900,False,01,407,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_56/900,False,01,1038,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_56/900,False,01,1059,9.57509,9.126054,9.232205,15.751769,15.482917,15.547432
CASE_56/900,False,01,410,10.719949,10.320843,10.414824,13.89731,13.591826,13.664945
CASE_56/900,False,01,244,12.195693,11.84641,11.928377,12.195693,11.84641,11.929858
CASE_56/900,False,01,218,13.89731,13.591826,13.663326,10.719949,10.320843,10.416091
CASE_56/900,False,01,250,15.751769,15.482917,15.545722,9.57509,9.126054,9.233151
CASE_56/900,False,01,405,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_57/900,False,01,970,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_57/900,False,01,999,9.15635,9.573208,9.246217,15.427499,15.678498,15.482567
CASE_57/900,False,01,428,10.342326,10.713135,10.421971,13.566436,13.8512,13.628703
CASE_57/900,False,01,241,11.847651,12.172691,11.917241,11.847652,12.172691,11.918532
CASE_57/900,False,01,211,13.566436,13.8512,13.627251,10.342326,10.713135,10.423026
CASE_57/900,False,01,240,15.427499,15.678498,15.481005,9.15635,9.573208,9.246931
CASE_57/900,False,01,422,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_57/900,False,01,980,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_57/900,False,01,994,9.572717,9.156387,9.245981,15.678198,15.427521,15.482567
CASE_57/900,False,01,429,10.712696,10.342358,10.421762,13.850861,13.566461,13.628703
CASE_57/900,False,01,242,12.172305,11.84768,11.917058,12.172305,11.84768,11.918532
CASE_57/900,False,01,221,13.850861,13.566461,13.627091,10.712696,10.342358,10.423026
CASE_57/900,False,01,241,15.678198,15.427521,15.480864,9.572717,9.156387,9.246931
CASE_57/900,False,01,420,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_58/900,False,01,970,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_58/900,False,01,999,9.188137,9.572326,9.261514,15.372831,15.605496,15.418366
CASE_58/900,False,01,428,10.364852,10.706901,10.429954,13.541831,13.805388,13.593181
CASE_58/900,False,01,241,11.849751,12.150068,11.906736,11.849751,12.150068,11.908036
CASE_58/900,False,01,211,13.541831,13.805389,13.591725,10.364852,10.7069,10.431022
CASE_58/900,False,01,240,15.372831,15.605496,15.4168,9.188138,9.572326,9.26225
CASE_58/900,False,01,422,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_58/900,False,01,980,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_58/900,False,01,994,9.571853,9.188192,9.261297,15.605206,15.372864,15.418366
CASE_58/900,False,01,429,10.706477,10.364901,10.429761,13.80506,13.541868,13.593181
CASE_58/900,False,01,242,12.149695,11.849793,11.906567,12.149695,11.849793,11.908036
CASE_58/900,False,01,221,13.805061,13.541869,13.591577,10.706477,10.3649,10.431022
CASE_58/900,False,01,241,15.605206,15.372864,15.416669,9.571853,9.188192,9.262251
CASE_58/900,False,01,420,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_59/900,False,01,970,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_59/900,False,01,999,9.221382,9.572954,9.278344,15.318911,15.533081,15.354837
CASE_59/900,False,01,407,10.388399,10.7017,10.438995,13.518003,13.760232,13.558387
CASE_59/900,False,01,241,11.852693,12.128227,11.897064,11.852694,12.128228,11.898371
CASE_59/900,False,01,211,13.518003,13.760232,13.556924,10.388399,10.701701,10.440077
CASE_59/900,False,01,240,15.318911,15.533081,15.353268,9.221382,9.572954,9.279101
CASE_59/900,False,01,405,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_59/900,False,01,980,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_59/900,False,01,994,9.572498,9.221454,9.278145,15.5328,15.318955,15.354837
CASE_59/900,False,01,409,10.701293,10.388463,10.438818,13.759915,13.518053,13.558387
CASE_59/900,False,01,242,12.127868,11.85275,11.896908,12.127868,11.85275,11.898372
CASE_59/900,False,01,221,13.759915,13.518053,13.556788,10.701293,10.388463,10.440077
CASE_59/900,False,01,241,15.5328,15.318955,15.353147,9.572498,9.221455,9.279101
CASE_59/900,False,01,402,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_60/900,False,01,948,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_60/900,False,01,967,8.842674,9.497391,9.052439,16.136161,16.504037,16.25361
CASE_60/900,False,01,491,9.811107,10.405065,10.00058,14.337625,14.750425,14.469393
CASE_60/900,False,01,280,11.113441,11.641139,11.281061,12.646941,13.113073,12.795806
CASE_60/900,False,01,211,12.646941,13.113072,12.794487,11.113441,11.641139,11.282189
CASE_60/900,False,01,216,14.337625,14.750425,14.467939,9.811107,10.405065,10.001437
CASE_60/900,False,01,280,16.13616,16.504037,16.25206,8.842674,9.497391,9.052927
CASE_60/900,False,01,479,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
