id,WallOffset,Xaxis,Yaxis,AVG_Lux,W01,W02,W03
15586,1.3,7.051096,-145.558053,215.564667,7.769715,7.281292,7.082042
15587,1.3,4.170747,-145.558053,385.247333,5.289728,4.542022,4.215733
15588,1.3,1.290397,-145.558053,1085.186667,3.49096,2.198986,1.407949
15589,1.3,15.692144,-144.424439,1341.987,15.846645,15.721506,15.738224
15590,1.3,12.811795,-144.424439,439.008,12.998094,12.845233,12.865858
15591,1.3,9.931446,-144.424439,228.429,10.167475,9.971315,9.998087
15592,1.3,7.051096,-144.424439,230.332,7.375464,7.102609,7.140448
15593,1.3,4.170747,-144.424439,431.895,4.691505,4.249682,4.31313
15594,1.3,1.290397,-144.424439,1316.755,2.49315,1.505118,1.677201
15595,1.3,15.692144,-143.290824,1342.164,15.738975,15.721506,15.8459
15596,1.3,12.811795,-143.290824,433.865,12.866608,12.845233,12.997352
15597,1.3,9.931446,-143.290824,233.385,9.998835,9.971315,10.166739
15598,1.3,7.051096,-143.290824,227.441,7.141192,7.102609,7.374744
15599,1.3,4.170747,-143.290824,425.581,4.313859,4.249683,4.690835
15600,1.3,1.290397,-143.290824,1317.835,1.677783,1.505118,2.492759
15601,1.3,15.692144,-142.15721,1101.290667,15.712563,15.803035,16.033201
15602,1.3,12.811795,-142.15721,383.934667,12.834287,12.94489,13.225058
15603,1.3,9.931446,-142.15721,219.462,9.957209,10.099371,10.45627
15604,1.3,7.051096,-142.15721,223,7.082792,7.281292,7.769032
15605,1.3,4.170747,-142.15721,381.950667,4.21648,4.542022,5.289134
15606,1.3,1.290397,-142.15721,1076.999333,1.408644,2.198987,3.490681
15607,1.4,15.592144,-145.458053,1106.541333,15.916231,15.693156,15.610907
15608,1.4,12.751795,-145.458053,375.699444,13.143675,12.872643,12.772411
15609,1.4,9.911446,-145.458053,219.652667,10.407745,10.063294,9.934974
15610,1.4,7.071096,-145.458053,215.564667,7.74734,7.27805,7.099866
15611,1.4,4.230747,-145.458053,369.476667,5.277932,4.561284,4.271729
15612,1.4,1.390397,-145.458053,1085.186667,3.439045,2.185354,1.490772
15613,1.4,15.592144,-144.391105,1353.923333,15.743215,15.620448,15.640476
15614,1.4,12.751795,-144.391105,422.147778,12.933623,12.783903,12.808535
15615,1.4,9.911446,-144.391105,230.228,10.141181,9.94953,9.981372
15616,1.4,7.071096,-144.391105,230.500667,7.385369,7.11992,7.164649
15617,1.4,4.230747,-144.391105,413.511667,4.730642,4.304481,4.378556
15618,1.4,1.390397,-144.391105,1324.858667,2.519809,1.580829,1.773835
15619,1.4,15.592144,-143.324158,1352.96,15.641227,15.620448,15.74247
15620,1.4,12.751795,-143.324158,416.714444,12.809284,12.783903,12.932881
15621,1.4,9.911446,-143.324158,235.223333,9.98212,9.94953,10.140446
15622,1.4,7.071096,-143.324158,229.108667,7.165392,7.11992,7.384648
15623,1.4,4.230747,-143.324158,409.844444,4.379285,4.304481,4.729968
15624,1.4,1.390397,-143.324158,1326.216667,1.774429,1.580829,2.519392
15625,1.4,15.592144,-142.25721,1101.290667,15.611659,15.693156,15.915494
15626,1.4,12.751795,-142.25721,370.486111,12.773162,12.872643,13.142945
15627,1.4,9.911446,-142.25721,219.462,9.935725,10.063295,10.407028
15628,1.4,7.071096,-142.25721,223,7.100617,7.278051,7.746653
15629,1.4,4.230747,-142.25721,368.076111,4.272476,4.561284,5.277329
15630,1.4,1.390397,-142.25721,1076.999333,1.491479,2.185355,3.43874
15631,1.5,15.492144,-145.358053,1109.8625,15.798913,15.583787,15.510636
15632,1.5,12.691795,-145.358053,383.581667,13.062088,12.801051,12.712062
15633,1.5,9.891446,-145.358053,221.332,10.359274,10.028126,9.914492
15634,1.5,7.091096,-145.358053,217.487,7.726246,7.276237,7.119106
15635,1.5,4.290747,-145.358053,375.415,5.268692,4.583433,4.330141
15636,1.5,1.490397,-145.358053,1089.260833,3.392236,2.180826,1.581924
15637,1.5,15.492144,-144.357772,1277.616667,15.639811,15.519448,15.542829
15638,1.5,12.691795,-144.357772,422.147778,12.869195,12.722648,12.751323
15639,1.5,9.891446,-144.357772,230.228,10.114969,9.927849,9.964781
15640,1.5,7.091096,-144.357772,230.500667,7.395466,7.137402,7.188977
15641,1.5,4.290747,-144.357772,413.511667,4.770446,4.359671,4.44408
15642,1.5,1.490397,-144.357772,1249.932222,2.550549,1.659783,1.871418
15643,1.5,15.492144,-143.357491,1277.043889,15.543579,15.519449,15.639066
15644,1.5,12.691795,-143.357491,416.714444,12.752072,12.722648,12.868453
15645,1.5,9.891446,-143.357491,235.223333,9.965529,9.927849,10.114233
15646,1.5,7.091096,-143.357491,229.108667,7.18972,7.137402,7.394744
15647,1.5,4.290747,-143.357491,409.844444,4.444807,4.359672,4.769768
15648,1.5,1.490397,-143.357491,1249.163889,1.87202,1.659784,2.550107
15649,1.5,15.492144,-142.35721,1103.209167,15.511388,15.583787,15.798175
15650,1.5,12.691795,-142.35721,378.033333,12.712814,12.801051,13.061357
15651,1.5,9.891446,-142.35721,218.868,9.915243,10.028126,10.358556
15652,1.5,7.091096,-142.35721,222.055,7.119857,7.276237,7.725555
15653,1.5,4.290747,-142.35721,373.829167,4.330888,4.583433,5.268079
15654,1.5,1.490397,-142.35721,1078.451667,1.582638,2.180827,3.391904
15655,1.6,15.392144,-145.258053,1057.496667,15.681993,15.474936,15.41101
15656,1.6,12.631795,-145.258053,370.858667,12.981037,12.730124,12.652501
15657,1.6,9.871446,-145.258053,223.629333,10.311584,9.993874,9.895018
15658,1.6,7.111096,-145.258053,221.514667,7.706445,7.275852,7.139752
15659,1.6,4.350747,-145.258053,364.068667,5.262021,4.608427,4.390875
15660,1.6,1.590397,-145.258053,1040.582667,3.350745,2.18546,1.680049
15661,1.6,15.392144,-144.324439,1202.169333,15.536435,15.418508,15.445284
15662,1.6,12.631795,-144.324439,398.13,12.804812,12.661469,12.694225
15663,1.6,9.871446,-144.324439,230.228,10.088838,9.906273,9.948314
15664,1.6,7.111096,-144.324439,230.500667,7.405753,7.155051,7.213434
15665,1.6,4.350747,-144.324439,390.042,4.810899,4.415239,4.509695
15666,1.6,1.590397,-144.324439,1172.691333,2.585224,1.741541,1.969807
15667,1.6,15.392144,-143.390824,1203.608667,15.446034,15.418508,15.535689
15668,1.6,12.631795,-143.390824,391.815333,12.694974,12.661469,12.804069
15669,1.6,9.871446,-143.390824,235.223333,9.949061,9.906273,10.088102
15670,1.6,7.111096,-143.390824,229.108667,7.214176,7.155052,7.40503
15671,1.6,4.350747,-143.390824,388.086,4.510423,4.415239,4.810218
15672,1.6,1.590397,-143.390824,1168.236667,1.970417,1.741542,2.584759
15673,1.6,15.392144,-142.45721,1053.874,15.411762,15.474936,15.681255
15674,1.6,12.631795,-142.45721,365.149333,12.653252,12.730124,12.980304
15675,1.6,9.871446,-142.45721,221.831333,9.895769,9.993874,10.310864
15676,1.6,7.111096,-142.45721,224.614,7.140502,7.275853,7.70575
15677,1.6,4.350747,-142.45721,361.474667,4.391622,4.608428,5.261398
15678,1.6,1.590397,-142.45721,1027.512667,1.680766,2.185461,3.350387
15679,1.7,15.292144,-145.158053,1057.496667,15.56548,15.366617,15.312042
15680,1.7,12.571795,-145.158053,370.858667,12.90053,12.659874,12.593737
15681,1.7,9.851446,-145.158053,223.629333,10.264686,9.960548,9.876559
15682,1.7,7.131096,-145.158053,221.514667,7.687945,7.276897,7.16179
15683,1.7,4.410747,-145.158053,364.068667,5.257928,4.636222,4.453834
15684,1.7,1.690397,-145.158053,1040.582667,3.314774,2.199197,1.783997
15685,1.7,15.292144,-144.291105,1202.169333,15.433086,15.317627,15.347842
15686,1.7,12.571795,-144.291105,398.13,12.740472,12.600366,12.637241
15687,1.7,9.851446,-144.291105,230.228,10.06279,9.884803,9.931972
15688,1.7,7.131096,-144.291105,230.500667,7.41623,7.172868,7.238016
15689,1.7,4.410747,-144.291105,390.042,4.851987,4.471169,4.5754
15690,1.7,1.690397,-144.291105,1172.691333,2.623679,1.825725,2.068887
15691,1.7,15.292144,-143.424158,1203.608667,15.348592,15.317627,15.43234
15692,1.7,12.571795,-143.424158,391.815333,12.63799,12.600366,12.73973
15693,1.7,9.851446,-143.424158,235.223333,9.932719,9.884803,10.062053
15694,1.7,7.131096,-143.424158,229.108667,7.238758,7.172869,7.415505
15695,1.7,4.410747,-143.424158,388.086,4.576127,4.47117,4.851302
15696,1.7,1.690397,-143.424158,1168.236667,2.069505,1.825726,2.623192
15697,1.7,15.292144,-142.55721,1053.874,15.312793,15.366617,15.564741
15698,1.7,12.571795,-142.55721,365.149333,12.594489,12.659874,12.899797
15699,1.7,9.851446,-142.55721,221.831333,9.87731,9.960549,10.263964
15700,1.7,7.131096,-142.55721,224.614,7.16254,7.276898,7.687247
15701,1.7,4.410747,-142.55721,361.474667,4.454581,4.636222,5.257297
15702,1.7,1.690397,-142.55721,1027.512667,1.784714,2.199198,3.314389
15703,1.8,15.192144,-145.058053,1039.635833,15.449382,15.258839,15.213744
15704,1.8,12.511795,-145.058053,378.216,12.820578,12.590313,12.535784
15705,1.8,9.831446,-145.058053,228.939,10.218591,9.928159,9.859121
15706,1.8,7.151096,-145.058053,223.12,7.670756,7.279371,7.185207
15707,1.8,4.470747,-145.058053,371.764,5.256421,4.666765,4.518926
15708,1.8,1.790397,-145.058053,1022.585,3.284503,2.221868,1.892809
15709,1.8,15.192144,-144.257772,1132.711667,15.329764,15.216808,15.250507
15710,1.8,12.511795,-144.257772,398.13,12.676178,12.539341,12.580374
15711,1.8,9.831446,-144.257772,230.228,10.036825,9.863439,9.915756
15712,1.8,7.151096,-144.257772,230.500667,7.426895,7.190852,7.262723
15713,1.8,4.470747,-144.257772,390.042,4.893692,4.52745,4.641189
15714,1.8,1.790397,-144.257772,1104.054444,2.665749,1.912015,2.168565
15715,1.8,15.192144,-143.457491,1133.612778,15.251257,15.216808,15.329018
15716,1.8,12.511795,-143.457491,391.815333,12.581123,12.539341,12.675435
15717,1.8,9.831446,-143.457491,235.223333,9.916502,9.86344,10.036088
15718,1.8,7.151096,-143.457491,229.108667,7.263465,7.190852,7.42617
15719,1.8,4.470747,-143.457491,388.086,4.641915,4.52745,4.893003
15720,1.8,1.790397,-143.457491,1099.755,2.169189,1.912015,2.665242
15721,1.8,15.192144,-142.65721,1036.116667,15.214496,15.258839,15.448642
15722,1.8,12.511795,-142.65721,371.553,12.536535,12.590313,12.819844
15723,1.8,9.831446,-142.65721,223.813,9.859872,9.928159,10.217866
15724,1.8,7.151096,-142.65721,226.617,7.185957,7.279371,7.670055
15725,1.8,4.470747,-142.65721,368.992,4.519672,4.666766,5.25578
15726,1.8,1.790397,-142.65721,1006.301667,1.893525,2.221869,3.284092
15727,1.9,15.092144,-144.958053,986.639333,15.33371,15.151614,15.116131
15728,1.9,12.451795,-144.958053,370.172222,12.741193,12.521451,12.47865
15729,1.9,9.811446,-144.958053,228.826,10.173308,9.896714,9.842708
15730,1.9,7.171096,-144.958053,226.069333,7.654888,7.283272,7.209992
15731,1.9,4.530747,-144.958053,364.243333,5.2575,4.700005,4.586061
15732,1.9,1.890397,-144.958053,965.76,3.260091,2.253204,2.005694
15733,1.9,15.092144,-144.224439,1054.602,15.226472,15.116052,15.15328
15734,1.9,12.451795,-144.224439,383.297778,12.61193,12.478395,12.523625
15735,1.9,9.811446,-144.224439,230.228,10.010943,9.842183,9.899665
15736,1.9,7.171096,-144.224439,230.500667,7.437748,7.208999,7.287554
15737,1.9,4.530747,-144.224439,373.765,4.935999,4.584067,4.70706
15738,1.9,1.890397,-144.224439,1023.354667,2.711267,2.000138,2.26876
15739,1.9,15.092144,-143.490824,1055.556,15.154029,15.116052,15.225726
15740,1.9,12.451795,-143.490824,376.902222,12.524373,12.478395,12.611187
15741,1.9,9.811446,-143.490824,235.223333,9.900411,9.842183,10.010205
15742,1.9,7.171096,-143.490824,229.108667,7.288295,7.209,7.437022
15743,1.9,4.530747,-143.490824,373.634444,4.707786,4.584067,4.935307
15744,1.9,1.890397,-143.490824,1020.000667,2.26939,2.000138,2.710741
15745,1.9,15.092144,-142.75721,981.754,15.116883,15.151614,15.332969
15746,1.9,12.451795,-142.75721,362.670556,12.479402,12.521451,12.740457
15747,1.9,9.811446,-142.75721,225.933333,9.843459,9.896714,10.172583
15748,1.9,7.171096,-142.75721,226.916667,7.210741,7.283272,7.654183
15749,1.9,4.530747,-142.75721,361.221667,4.586805,4.700005,5.256851
15750,1.9,1.890397,-142.75721,954.224667,2.006407,2.253205,3.259653
15751,1,15.992144,-145.858053,1068.225333,16.389308,16.135617,16.018202
15752,1,13.491853,-145.858053,444.29,13.958328,13.659563,13.520802
15753,1,10.991562,-145.858053,250.484,11.55696,11.194287,11.024711
15754,1,8.491271,-145.858053,204.045,9.208401,8.748908,8.531081
15755,1,5.99098,-145.858053,244.558667,6.966268,6.346466,6.042958
15756,1,3.490689,-145.858053,441.37,4.976549,4.063838,3.57187
15757,1,0.990397,-145.858053,1045.468667,3.675065,2.292344,1.225592
15758,1,15.992144,-144.524439,1442.526,16.157089,16.025015,16.032049
15759,1,13.491853,-144.524439,538.632667,13.684919,13.528732,13.537203
15760,1,10.991562,-144.524439,267.079333,11.225214,11.034266,11.04482
15761,1,8.491271,-144.524439,219.655,8.788445,8.543204,8.557052
15762,1,5.99098,-144.524439,265.486667,6.400859,6.059751,6.079567
15763,1,3.490689,-144.524439,529.2,4.148271,3.599685,3.633462
15764,1,0.990397,-144.524439,1421.833333,2.438895,1.302994,1.394944
15765,1,15.992144,-143.190824,1442.059333,16.0328,16.025015,16.156344
15766,1,13.491853,-143.190824,539.259333,13.537953,13.528733,13.684177
15767,1,10.991562,-143.190824,270.712667,11.045569,11.034266,11.224477
15768,1,8.491271,-143.190824,220.940556,8.557799,8.543205,8.787717
15769,1,5.99098,-143.190824,266.042667,6.080309,6.059751,6.400154
15770,1,3.490689,-143.190824,521.948667,3.634186,3.599685,4.147636
15771,1,0.990397,-143.190824,1420.432667,1.395482,1.302995,2.438588
15772,1,15.992144,-141.85721,1061.685333,16.018954,16.135618,16.388574
15773,1,13.491853,-141.85721,443.560667,13.521553,13.659563,13.9576
15774,1,10.991562,-141.85721,249.841333,11.025462,11.194288,11.556244
15775,1,8.491271,-141.85721,205.242778,8.531831,8.748909,9.207707
15776,1,5.99098,-141.85721,249.818,6.043705,6.346467,6.965621
15777,1,3.490689,-141.85721,438.643333,3.572607,4.063839,4.976021
15778,1,0.990397,-141.85721,1040.069333,1.226207,2.292346,3.674862
15779,1.1,15.892144,-145.758053,1068.225333,16.270484,16.024275,15.915471
15780,1.1,13.425187,-145.758053,444.29,13.868989,13.579308,13.450878
15781,1.1,10.958229,-145.758053,245.731667,11.495253,11.144038,10.987348
15782,1.1,8.491271,-145.758053,204.045,9.170854,8.726586,8.525799
15783,1.1,6.024313,-145.758053,240.574444,6.945507,6.347346,6.068646
15784,1.1,3.557355,-145.758053,441.37,4.954525,4.073826,3.624835
15785,1.1,1.090397,-145.758053,1045.468667,3.609201,2.252793,1.273639
15786,1.1,15.892144,-144.491105,1445.973,16.053582,15.92379,15.934012
15787,1.1,13.425187,-144.491105,549.926,13.61388,13.460583,13.472812
15788,1.1,10.958229,-144.491105,262.500833,11.186138,10.999058,11.014188
15789,1.1,8.491271,-144.491105,218.709167,8.780286,8.540667,8.560361
15790,1.1,6.024313,-144.491105,260.4975,6.420974,6.089211,6.117107
15791,1.1,3.557355,-144.491105,536.289,4.187621,3.658654,3.705396
15792,1.1,1.090397,-144.491105,1422.704,2.452587,1.365564,1.487511
15793,1.1,15.892144,-143.224158,1438.795,15.934763,15.92379,16.052837
15794,1.1,13.425187,-143.224158,548.163,13.473562,13.460583,13.613137
15795,1.1,10.958229,-143.224158,266.721667,11.014937,10.999058,11.185401
15796,1.1,8.491271,-143.224158,219.823333,8.561108,8.540668,8.779558
15797,1.1,6.024313,-143.224158,261.4825,6.117849,6.089211,6.420268
15798,1.1,3.557355,-143.224158,529.614,3.70612,3.658654,4.18698
15799,1.1,1.090397,-143.224158,1422.612,1.488067,1.365565,2.452251
15800,1.1,15.892144,-141.95721,1061.685333,15.916223,16.024276,16.269749
15801,1.1,13.425187,-141.95721,443.560667,13.45163,13.579308,13.868261
15802,1.1,10.958229,-141.95721,245.046111,10.988099,11.144038,11.494535
15803,1.1,8.491271,-141.95721,205.242778,8.52655,8.726587,9.170157
15804,1.1,6.024313,-141.95721,245.63,6.069394,6.347347,6.944854
15805,1.1,3.557355,-141.95721,438.643333,3.625576,4.073827,4.953984
15806,1.1,1.090397,-141.95721,1040.069333,1.27429,2.252794,3.608974
15807,1.2,15.792144,-145.658053,1151.5725,16.152025,15.913411,15.813337
15808,1.2,13.35852,-145.658053,440.461667,13.78012,13.499646,13.381669
15809,1.2,10.924895,-145.658053,247.199167,11.434184,11.094562,10.950872
15810,1.2,8.491271,-145.658053,204.648333,9.134248,8.705356,8.521688
15811,1.2,6.057646,-145.658053,243.665,6.926287,6.349976,6.096048
15812,1.2,3.624022,-145.658053,436.925,4.93533,4.087325,3.680964
15813,1.2,1.190397,-145.658053,1125.428333,3.547755,2.221555,1.335005
15814,1.2,15.792144,-144.457772,1376.145833,15.950101,15.82262,15.83607
15815,1.2,13.35852,-144.457772,523.4,13.542877,13.392502,13.408526
15816,1.2,10.924895,-144.457772,262.500833,11.147124,10.963939,10.983674
15817,1.2,8.491271,-144.457772,218.709167,8.772246,8.53826,8.5638
15818,1.2,6.057646,-144.457772,260.4975,6.441372,6.118893,6.154779
15819,1.2,3.624022,-144.457772,510.968333,4.227919,3.718182,3.777432
15820,1.2,1.190397,-144.457772,1351.354167,2.470704,1.433165,1.581688
15821,1.2,15.792144,-143.257491,1373.5975,15.836821,15.82262,15.949356
15822,1.2,13.35852,-143.257491,520.065833,13.409276,13.392502,13.542135
15823,1.2,10.924895,-143.257491,266.721667,10.984423,10.963939,11.146387
15824,1.2,8.491271,-143.257491,219.823333,8.564547,8.53826,8.771517
15825,1.2,6.057646,-143.257491,261.4825,6.15552,6.118893,6.440663
15826,1.2,3.624022,-143.257491,504.678333,3.778155,3.718182,4.227273
15827,1.2,1.190397,-143.257491,1352.325833,1.582258,1.433166,2.47034
15828,1.2,15.792144,-142.05721,1146.015833,15.814088,15.913411,16.151289
15829,1.2,13.35852,-142.05721,436.496667,13.382421,13.499647,13.779391
15830,1.2,10.924895,-142.05721,246.125833,10.951623,11.094563,11.433465
15831,1.2,8.491271,-142.05721,210.308333,8.522439,8.705357,9.133548
15832,1.2,6.057646,-142.05721,246.118333,6.096797,6.349977,6.925629
15833,1.2,3.624022,-142.05721,433.449167,3.681707,4.087326,4.934777
15834,1.2,1.190397,-142.05721,1120.601667,1.335682,2.221557,3.547502
15835,1.3,15.692144,-145.558053,1106.541333,16.033938,15.803035,15.711811
15836,1.3,13.291853,-145.558053,428.41,13.691729,13.420588,13.313186
15837,1.3,10.891562,-145.558053,250.687222,11.373765,11.045871,10.915292
15838,1.3,8.491271,-145.558053,206.788333,9.098593,8.685225,8.518749
15839,1.3,6.09098,-145.558053,246.628333,6.908623,6.354354,6.125142
15840,1.3,3.690689,-145.558053,421.727333,4.918998,4.1043,3.740113
15841,1.3,1.290397,-145.558053,1085.186667,3.49096,2.198986,1.407949
15842,1.3,15.692144,-144.424439,1341.987,15.846645,15.721506,15.738224
15843,1.3,13.291853,-144.424439,489.716,13.471913,13.32449,13.344347
15844,1.3,10.891562,-144.424439,262.500833,11.108174,10.928911,10.953277
15845,1.3,8.491271,-144.424439,218.709167,8.764325,8.535982,8.567367
15846,1.3,6.09098,-144.424439,260.4975,6.462048,6.148793,6.19258
15847,1.3,3.690689,-144.424439,479.612,4.269138,3.778243,3.849562
15848,1.3,1.290397,-144.424439,1316.755,2.49315,1.505118,1.677201
15849,1.3,15.692144,-143.290824,1342.164,15.738975,15.721506,15.8459
15850,1.3,13.291853,-143.290824,486.97,13.345097,13.32449,13.471171
15851,1.3,10.891562,-143.290824,266.721667,10.954026,10.928912,11.107436
15852,1.3,8.491271,-143.290824,219.823333,8.568113,8.535982,8.763596
15853,1.3,6.09098,-143.290824,261.4825,6.193321,6.148793,6.461339
15854,1.3,3.690689,-143.290824,473.721,3.850285,3.778243,4.268486
